"subjIndx","trial_RT","trial_blockType","trial_response","trial_limbside","trial_randSOA","trial_correct","trial_int","trial_actualIntensity","trial_crossed_legs","trial_crossed_hand",
1,0.41585,1,1,1,1.0769,1,2,0.26487,1,0,
1,0.3746,1,2,2,1.1537,1,2,0.11305,1,0,
1,0.43363,1,2,2,1.8269,1,2,0.12348,1,0,
1,0.71078,1,2,2,1.301,1,1,0.041559,1,0,
1,0.42331,1,1,1,1.3839,1,1,0.095326,1,0,
1,0.3956,1,1,1,1.6507,1,2,0.27613,1,0,
1,0.096103,1,2,1,1.8174,0,1,0.08642,1,0,
1,0.53317,1,2,2,1.7663,1,1,0.037488,1,0,
1,0.52534,1,2,2,1.3742,1,1,0.037956,1,0,
1,0.43264,1,1,1,1.1899,1,2,0.25751,1,0,
1,0.59779,1,1,1,1.6465,1,1,0.092968,1,0,
1,0.81678,1,2,2,1.0036,1,1,0.037789,1,0,
1,0.40851,1,1,1,1.2829,1,1,0.09202,1,0,
1,0.44139,1,1,1,1.6386,1,2,0.281,1,0,
1,0.51109,1,2,2,1.5921,1,2,0.11901,1,0,
1,0.65609,1,2,2,1.3253,1,1,0.038817,1,0,
1,0.060228,1,2,1,1.989,0,2,0.28202,1,0,
1,0.79478,1,2,1,1.1232,0,1,0.088579,1,0,
1,0.46575,1,2,2,1.7359,1,1,0.038559,1,0,
1,0.50441,1,2,2,1.1566,1,2,0.12205,1,0,
1,0.42893,1,2,2,1.4346,1,2,0.11816,1,0,
1,0.039247,1,1,1,1.8322,1,1,0.088132,1,0,
1,0.38778,1,2,2,1.3599,1,1,0.040437,1,0,
1,0.39282,1,1,1,1.0762,1,2,0.26143,1,0,
1,0.39288,1,2,2,1.5569,1,2,0.12397,1,0,
1,0.37981,1,1,1,1.2739,1,2,0.26322,1,0,
1,0.39399,1,1,1,1.1321,1,2,0.25905,1,0,
1,0.18506,1,2,2,1.6997,1,1,0.037483,1,0,
1,1.415,1,1,2,1.9691,1,1,0.038957,1,1,
1,0.69536,1,2,1,1.6891,1,1,0.088809,1,1,
1,0.08628,1,1,1,1.7179,0,1,0.093194,1,1,
1,0.35774,1,2,1,1.559,1,2,0.27959,1,1,
1,0.23387,1,1,2,1.5334,1,1,0.037919,1,1,
1,0.042987,1,1,1,1.8757,0,1,0.086689,1,1,
1,0.48708,1,1,2,1.3931,1,2,0.11376,1,1,
1,0.078342,1,1,2,1.4581,1,2,0.11985,1,1,
1,0.93419,1,1,2,1.2082,1,1,0.04095,1,1,
