"subjIndx","trial_RT","trial_blockType","trial_response","trial_limbside","trial_randSOA","trial_correct","trial_int","trial_actualIntensity","trial_crossed_legs","trial_crossed_hand",
32,0.49089,2,1,2,1.6008,1,2,0.25682,0,1,
32,0.54459,2,2,2,1.1125,0,2,0.2791,0,1,
32,0.6856,2,1,2,1.5158,1,1,0.092467,0,1,
32,0.60831,2,2,1,1.8378,1,1,0.14771,0,1,
32,0.76061,2,1,2,1.9208,1,1,0.092253,0,1,
32,0.68523,2,1,2,1.4982,1,1,0.09096,0,1,
32,0.51401,2,1,2,1.2776,1,1,0.094085,0,1,
32,0.50389,2,1,2,1.6525,1,2,0.27292,0,1,
32,0.39594,2,1,2,1.9173,1,2,0.28392,0,1,
32,0.61333,2,1,2,1.5098,1,1,0.089528,0,1,
32,0.36805,2,1,2,1.9742,1,1,0.088898,0,1,
32,0.758,2,2,1,1.1973,1,2,0.45737,0,1,
32,0.4698,2,1,1,1.1112,0,1,0.14842,0,1,
32,NaN,2,0,1,1.2974,NaN,2,0.48115,0,1,
32,0.46853,2,1,2,1.3964,1,1,0.090017,0,1,
32,0.88468,2,1,2,1.4208,1,2,0.26352,0,1,
32,0.63446,2,2,1,1.3115,1,2,0.45434,0,1,
32,0.49872,2,2,1,1.6938,1,1,0.15625,0,1,
32,0.5778,2,1,2,1.0919,1,2,0.26805,0,1,
32,0.59624,2,1,2,1.4021,1,2,0.26134,0,1,
32,0.60301,2,2,1,1.2952,1,1,0.15904,0,1,
32,0.29684,2,1,2,1.3065,1,2,0.27373,0,1,
32,0.38218,2,1,1,1.1056,0,1,0.15045,0,1,
32,0.52849,2,1,1,1.5938,0,2,0.44351,0,1,
32,0.8269,2,1,2,1.2827,1,1,0.087485,0,1,
32,0.45336,2,2,1,1.1552,1,1,0.15304,0,1,
32,0.46711,2,1,2,1.0007,1,2,0.26902,0,1,
32,0.63851,2,1,2,1.2836,1,2,0.27872,0,1,
32,0.36054,2,2,1,1.5508,1,1,0.14529,0,1,
32,0.68544,2,2,1,1.8709,1,2,0.47664,0,1,
32,0.81231,2,2,1,1.0423,1,1,0.15585,0,1,
32,1.26,2,1,2,1.9047,1,1,0.08666,0,1,
32,0.35469,2,1,1,1.131,0,2,0.47724,0,1,
32,0.63951,2,2,2,1.0954,1,1,0.087427,1,0,
32,0.74719,2,1,1,1.0356,1,2,0.45182,1,0,
32,1.2498,2,1,1,1.8862,1,1,0.1446,1,0,
32,0.77251,2,2,2,1.2469,1,1,0.090074,1,0,
32,1.3918,2,2,2,1.0089,1,2,0.26593,1,0,
32,0.62955,2,2,2,1.8149,1,1,0.09545,1,0,
32,0.71552,2,1,1,1.1405,1,1,0.15363,1,0,
